bommie_number,siteCode,siteNumber,date,startTime,endTime,site,lat_start,lon_start,lat_end,lon_end,x_coord,y_coord,live_coral_total,dead_coral_total,turf_total,macroalgae_total,rock_total,invertebrate_total,number_total_points,proportion_live_coral,proportion_dead_coral,proportion_turf,proportion_macroalgae,proportion_rock,proportion_invertebrate,final_coralSpecies,depth,height,length,width,circumference,depth_to_benthos,L_onLive,L_onDead,D_liveOnLive,D_liveOnDead,D_deadOnLive,D_deadOnDead,tridacna,spirobranchus,total_L,total_live_D,total_D,density_L_onLive,density_L_onDead,density_D_liveOnLive,density_D_liveOnDead,density_D_deadOnLive,density_D_deadOnDead,density_tridacna,density_spirobranchus,density_total_L,density_total_live_D,density_total_D,percent_N_jan,percent_N_may,percent_N_aug,jan_d15,may_d15,aug_d15,avg_speed,avg_speed_offshore,distanceOutBay,L_onLive_diameter,L_onDead_diameter,D_onLive_diameter,D_onDead_diameter,notes,collector1,collector2,collector3,,,,,,,,,,,,,,,,,,,,,,,
10,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,49,-7,78,15,13,10,0,0,116,0.672,0.129,0.112,0.086,0,0,Porites lobata,81,70,92,54,231,151,8,0,0,0,0,10,0,0,8,0,10,0.103,0,0,0,0,0.263,0,0,0.069,0,0.086,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,1.3,,,,,Ellie Fox,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
11,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,9,5,15,0,3,0,0,0,18,0.833,0,0.167,0,0,0,Porites lobata,105,20,32,27,88,125,10,0,0,0,0,0,0,0,10,0,0,0.667,0,0,0,0,0,0,0,0.556,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,3.3,,,,,Ellie Fox,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
11,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,9,5,15,0,3,0,0,0,18,0.833,0,0.167,0,0,0,Porites lobata,105,20,32,27,88,125,10,0,0,0,0,0,0,0,10,0,0,0.667,0,0,0,0,0,0,0,0.556,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,4,,,,16 holes (not Dendropoma),Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
11,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,9,5,15,0,3,0,0,0,18,0.833,0,0.167,0,0,0,Porites lobata,105,20,32,27,88,125,10,0,0,0,0,0,0,0,10,0,0,0.667,0,0,0,0,0,0,0,0.556,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,3.3,,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
11,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,9,5,15,0,3,0,0,0,18,0.833,0,0.167,0,0,0,Porites lobata,105,20,32,27,88,125,10,0,0,0,0,0,0,0,10,0,0,0.667,0,0,0,0,0,0,0,0.556,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,4,,,,,Natalie Loftus,Anthony Baniaga,Ethan Kahn,,,,,,,,,,,,,,,,,,,,,,,
12,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,12,0,26,3,0,16,0,0,45,0.578,0.067,0,0.356,0,0,Porites lobata,60,67,66,63,217,127,1,0,0,0,0,0,0,0,1,0,0,0.038,0,0,0,0,0,0,0,0.022,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,4.5,,,,,Ellie Fox,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
12,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,12,0,26,3,0,16,0,0,45,0.578,0.067,0,0.356,0,0,Porites lobata,60,67,66,63,217,127,1,0,0,0,0,0,0,0,1,0,0,0.038,0,0,0,0,0,0,0,0.022,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
12,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,12,0,26,3,0,16,0,0,45,0.578,0.067,0,0.356,0,0,Porites lobata,60,67,66,63,217,127,1,0,0,0,0,0,0,0,1,0,0,0.038,0,0,0,0,0,0,0,0.022,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
12,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,12,0,26,3,0,16,0,0,45,0.578,0.067,0,0.356,0,0,Porites lobata,60,67,66,63,217,127,1,0,0,0,0,0,0,0,1,0,0,0.038,0,0,0,0,0,0,0,0.022,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,,Natalie Loftus,Anthony Baniaga,Ethan Kahn,,,,,,,,,,,,,,,,,,,,,,,
13,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,19,4,11,0,3,0,0,0,14,0.786,0,0.214,0,0,0,Porites lobata,102,19,26,23,72,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,,Ellie Fox,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
13,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,19,4,11,0,3,0,0,0,14,0.786,0,0.214,0,0,0,Porites lobata,102,19,26,23,72,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
13,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,19,4,11,0,3,0,0,0,14,0.786,0,0.214,0,0,0,Porites lobata,102,19,26,23,72,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
13,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,19,4,11,0,3,0,0,0,14,0.786,0,0.214,0,0,0,Porites lobata,102,19,26,23,72,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,,Natalie Loftus,Anthony Baniaga,Ethan Kahn,,,,,,,,,,,,,,,,,,,,,,,
14,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,23,0,0,67,6,11,0,0,84,0,0.798,0.071,0.131,0,0,Porites lobata,17,73,75,60,220,90,0,1,0,0,0,0,0,0,1,0,0,,0.012,,0,,0,0,0,0.012,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,5.1,,,89 (small tiny holes on dead coral near each other doesn't seem like dendro),Ellie Fox,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
14,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,23,0,0,67,6,11,0,0,84,0,0.798,0.071,0.131,0,0,Porites lobata,17,73,75,60,220,90,0,1,0,0,0,0,0,0,1,0,0,,0.012,,0,,0,0,0,0.012,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
14,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,23,0,0,67,6,11,0,0,84,0,0.798,0.071,0.131,0,0,Porites lobata,17,73,75,60,220,90,0,1,0,0,0,0,0,0,1,0,0,,0.012,,0,,0,0,0,0.012,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,1? hole but unclear --> removed in clean data,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
14,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,23,0,0,67,6,11,0,0,84,0,0.798,0.071,0.131,0,0,Porites lobata,17,73,75,60,220,90,0,1,0,0,0,0,0,0,1,0,0,,0.012,,0,,0,0,0,0.012,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,,Natalie Loftus,Anthony Baniaga,Ethan Kahn,,,,,,,,,,,,,,,,,,,,,,,
15,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,23,5,18,20,0,0,0,0,38,0.474,0.526,0,0,0,0,Porites lobata,128,36,43,33,88,164,1,0,0,0,0,0,0,0,1,0,0,0.056,0,0,0,0,0,0,0,0.026,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,3.2,,,,,Ellie Fox,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
15,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,23,5,18,20,0,0,0,0,38,0.474,0.526,0,0,0,0,Porites lobata,128,36,43,33,88,164,1,0,0,0,0,0,0,0,1,0,0,0.056,0,0,0,0,0,0,0,0.026,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,1 dead Tridacna,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
15,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,23,5,18,20,0,0,0,0,38,0.474,0.526,0,0,0,0,Porites lobata,128,36,43,33,88,164,1,0,0,0,0,0,0,0,1,0,0,0.056,0,0,0,0,0,0,0,0.026,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,"4 (holes but coral too dead to tell, not dendro?)",Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
15,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,23,5,18,20,0,0,0,0,38,0.474,0.526,0,0,0,0,Porites lobata,128,36,43,33,88,164,1,0,0,0,0,0,0,0,1,0,0,0.056,0,0,0,0,0,0,0,0.026,0,0,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,,Natalie Loftus,Anthony Baniaga,Ethan Kahn,,,,,,,,,,,,,,,,,,,,,,,
16,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,29,2,33,18,5,7,0,0,63,0.524,0.286,0.079,0.111,0,0,Porites lobata,58,66,72,57,197,124,0,0,5,0,0,1,0,0,0,5,6,0,0,0.152,0,0,0.033,0,0,0,0.079,0.095,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,5.4,,,Ellie Fox,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
16,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,29,2,33,18,5,7,0,0,63,0.524,0.286,0.079,0.111,0,0,Porites lobata,58,66,72,57,197,124,0,0,5,0,0,1,0,0,0,5,6,0,0,0.152,0,0,0.033,0,0,0,0.079,0.095,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,5.5,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
16,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,29,2,33,18,5,7,0,0,63,0.524,0.286,0.079,0.111,0,0,Porites lobata,58,66,72,57,197,124,0,0,5,0,0,1,0,0,0,5,6,0,0,0.152,0,0,0.033,0,0,0,0.079,0.095,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,4.1,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
16,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,29,2,33,18,5,7,0,0,63,0.524,0.286,0.079,0.111,0,0,Porites lobata,58,66,72,57,197,124,0,0,5,0,0,1,0,0,0,5,6,0,0,0.152,0,0,0.033,0,0,0,0.079,0.095,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,4.15,,day 2,Natalie Loftus,Anthony Baniaga,Ethan Kahn,,,,,,,,,,,,,,,,,,,,,,,
17,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,35,10,15,1,0,1,0,0,17,0.882,0.059,0,0.059,0,0,Porites lobata,198,23,28,26,77,221,28,0,0,0,2,1,0,0,28,0,3,1.867,0,0,0,0.133,0.5,0,0,1.647,0,0.176,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,2.4,,,,,Ellie Fox,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
17,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,35,10,15,1,0,1,0,0,17,0.882,0.059,0,0.059,0,0,Porites lobata,198,23,28,26,77,221,28,0,0,0,2,1,0,0,28,0,3,1.867,0,0,0,0.133,0.5,0,0,1.647,0,0.176,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,2,,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
17,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,35,10,15,1,0,1,0,0,17,0.882,0.059,0,0.059,0,0,Porites lobata,198,23,28,26,77,221,28,0,0,0,2,1,0,0,28,0,3,1.867,0,0,0,0.133,0.5,0,0,1.647,0,0.176,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,3.1,,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
17,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,35,10,15,1,0,1,0,0,17,0.882,0.059,0,0.059,0,0,Porites lobata,198,23,28,26,77,221,28,0,0,0,2,1,0,0,28,0,3,1.867,0,0,0,0.133,0.5,0,0,1.647,0,0.176,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,3.1,,,,day 2,Natalie Loftus,Anthony Baniaga,Ethan Kahn,,,,,,,,,,,,,,,,,,,,,,,
18,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,38,0,0,15,0,34,0,0,49,0,0.306,0,0.694,0,0,Porites lobata,57,49,44,38,102,106,0,0,0,1,0,0,0,0,0,1,1,,0,,0.02,,0,0,0,0,0.02,0.02,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,22 on dead coral (doesn't seem like dendro),Ellie Fox,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
18,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,38,0,0,15,0,34,0,0,49,0,0.306,0,0.694,0,0,Porites lobata,57,49,44,38,102,106,0,0,0,1,0,0,0,0,0,1,1,,0,,0.02,,0,0,0,0,0.02,0.02,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
18,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,38,0,0,15,0,34,0,0,49,0,0.306,0,0.694,0,0,Porites lobata,57,49,44,38,102,106,0,0,0,1,0,0,0,0,0,1,1,,0,,0.02,,0,0,0,0,0.02,0.02,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
18,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,38,0,0,15,0,34,0,0,49,0,0.306,0,0.694,0,0,Porites lobata,57,49,44,38,102,106,0,0,0,1,0,0,0,0,0,1,1,,0,,0.02,,0,0,0,0,0.02,0.02,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,,,,,day 2,Natalie Loftus,Anthony Baniaga,Ethan Kahn,,,,,,,,,,,,,,,,,,,,,,,
20,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,49,8,16,0,0,6,0,0,22,0.727,0,0,0.273,0,0,Porites lobata,101,29,28,19,58,130,4,0,2,0,0,0,0,0,4,2,2,0.25,0,0.125,0,0,0,0,0,0.182,0.091,0.091,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,5.1,,,,"1 Lithophaga on live coral clearly dead, diameter 7.1 cm",Ellie Fox,Zoe Fu-Chen,,,,,,,,,,,,,,,,,,,,,,,,
20,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,49,8,16,0,0,6,0,0,22,0.727,0,0,0.273,0,0,Porites lobata,101,29,28,19,58,130,4,0,2,0,0,0,0,0,4,2,2,0.25,0,0.125,0,0,0,0,0,0.182,0.091,0.091,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,7.1,,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
20,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,49,8,16,0,0,6,0,0,22,0.727,0,0,0.273,0,0,Porites lobata,101,29,28,19,58,130,4,0,2,0,0,0,0,0,4,2,2,0.25,0,0.125,0,0,0,0,0,0.182,0.091,0.091,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,3.1,,,,,Zoe Fu-Chen,Ellie Fox,,,,,,,,,,,,,,,,,,,,,,,,
20,OCB,6,29_apr_2024,8:45,10:50,Outer Cook's Bay,-17.487256,-149.818288,-17.486622,-149.817908,49,8,16,0,0,6,0,0,22,0.727,0,0,0.273,0,0,Porites lobata,101,29,28,19,58,130,4,0,2,0,0,0,0,0,4,2,2,0.25,0,0.125,0,0,0,0,0,0.182,0.091,0.091,0.61,0.596,0.358,3.545,4.469,3.871,0.013543,0.01227,-328,2.1,,,,day 2,Natalie Loftus,Anthony Baniaga,Ethan Kahn,,,,,,,,,,,,,,,,,,,,,,,
1,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,3,-1,23,0,2,4,0,0,29,0.793,0,0.069,0.138,0,0,Porites lobata,91,96,29,24,80,187,0,0,1,0,0,0,0,0,0,1,1,0,0,0.043,0,0,0,0,0,0,0.034,0.034,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,5.3,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
1,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,3,-1,23,0,2,4,0,0,29,0.793,0,0.069,0.138,0,0,Porites lobata,91,96,29,24,80,187,0,0,1,0,0,0,0,0,0,1,1,0,0,0.043,0,0,0,0,0,0,0.034,0.034,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
1,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,3,-1,23,0,2,4,0,0,29,0.793,0,0.069,0.138,0,0,Porites lobata,91,96,29,24,80,187,0,0,1,0,0,0,0,0,0,1,1,0,0,0.043,0,0,0,0,0,0,0.034,0.034,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
1,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,3,-1,23,0,2,4,0,0,29,0.793,0,0.069,0.138,0,0,Porites lobata,91,96,29,24,80,187,0,0,1,0,0,0,0,0,0,1,1,0,0,0.043,0,0,0,0,0,0,0.034,0.034,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
2,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,3,0,4,0,0,4,0,0,8,0.5,0,0,0.5,0,0,Porites lobata,105,90,15,15,44,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
2,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,3,0,4,0,0,4,0,0,8,0.5,0,0,0.5,0,0,Porites lobata,105,90,15,15,44,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
2,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,3,0,4,0,0,4,0,0,8,0.5,0,0,0.5,0,0,Porites lobata,105,90,15,15,44,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
2,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,3,0,4,0,0,4,0,0,8,0.5,0,0,0.5,0,0,Porites lobata,105,90,15,15,44,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
3,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,4,0,3,4,0,3,0,0,10,0.3,0.4,0,0.3,0,0,Porites lobata,81,121,15,10,40,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
3,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,4,0,3,4,0,3,0,0,10,0.3,0.4,0,0.3,0,0,Porites lobata,81,121,15,10,40,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
3,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,4,0,3,4,0,3,0,0,10,0.3,0.4,0,0.3,0,0,Porites lobata,81,121,15,10,40,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
3,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,4,0,3,4,0,3,0,0,10,0.3,0.4,0,0.3,0,0,Porites lobata,81,121,15,10,40,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
4,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,4,-3,48,0,27,0,12,0,87,0.552,0,0.31,0,0.138,0,Porites lobata,66,100,59,49,138,166,1,0,0,0,1,0,0,1,1,0,1,0.021,0,0,0,0.021,0,0,0.011,0.011,0,0.011,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,3.1,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
4,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,4,-3,48,0,27,0,12,0,87,0.552,0,0.31,0,0.138,0,Porites lobata,66,100,59,49,138,166,1,0,0,0,1,0,0,1,1,0,1,0.021,0,0,0,0.021,0,0,0.011,0.011,0,0.011,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
4,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,4,-3,48,0,27,0,12,0,87,0.552,0,0.31,0,0.138,0,Porites lobata,66,100,59,49,138,166,1,0,0,0,1,0,0,1,1,0,1,0.021,0,0,0,0.021,0,0,0.011,0.011,0,0.011,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
4,HLT,7,13_may_2024,9:00,10:30,Hilton,-17.48421,-149.83955,-17.484172,-149.839078,4,-3,48,0,27,0,12,0,87,0.552,0,0.31,0,0.138,0,Porites lobata,66,100,59,49,138,166,1,0,0,0,1,0,0,1,1,0,1,0.021,0,0,0,0.021,0,0,0.011,0.011,0,0.011,0.482,0.559,0.51,3.535,3.626,3.983,0.11512,0.204961,859,,,,,,Ethan Kahn,Natalie Loftus,,,,,,,,,,,,,,,,,,,,,,,,
